departamento,anio,sexo,Fuerza de trabajo,Fuerza de trabajo potencial,Poblacion desocupada,Poblacion en edad de trabajar (PET),Poblacion fuera de la fuerza de trabajo,Poblacion ocupada,Poblacion subocupada,Poblacion total,Porcentaje poblacion en edad de trabajar,Tasa Global de Participacion (TGP),Tasa de Desocupacion (TD),Tasa de Ocupacion (TO),Tasa de Subocupacion (TS)
Meta,2007,mujeres,152.354646,0.0,19.150895000000002,282.297,129.942354,133.20375099999998,17.096401999999998,407.043,69.353115027,53.969630009,12.569944834,47.18567729,11.221450872
Meta,2007,total,390.594262,0.0,40.507580000000004,577.27,186.67573800000002,350.086681,41.27411,835.34,69.105992769,67.662317764,10.37075668,60.645223424,10.567003654
Meta,2008,hombres,243.001461,0.0,22.179723999999997,303.878,60.876538999999994,220.82173699999998,24.517993999999998,438.086,69.364919217,79.966783047,9.127403483,72.667892106,10.089648919
Meta,2008,mujeres,161.943038,0.0,21.465867,291.921,129.977962,140.477171,16.136299,417.619,69.901273649,55.474953012,13.255195969,48.121639276,9.964182225
Meta,2008,total,404.944499,0.0,43.645591,595.799,190.854501,361.298908,40.654294,855.705,69.626682093,67.966629446,10.778166134,60.641073209,10.039473012
Meta,2009,hombres,260.805117,0.0,24.29802,312.735,51.929883000000004,236.50709799999998,27.742728,447.661,69.859782291,83.394924566,9.316542535,75.625400947,10.63734047
Meta,2009,mujeres,171.28409200000002,0.0,24.08352,301.512,130.22790799999999,147.200572,19.350268,428.032,70.441462321,56.80838317,14.060570258,48.820800542,11.297177664
Meta,2009,total,432.08921000000004,0.0,48.38154,614.247,182.15779,383.70767,47.092997000000004,875.693,70.144103013,70.344537231,11.197118268,62.467976202,10.898905935
Meta,2010,hombres,265.373756,0.0,22.511873,321.497,56.123244,242.861883,28.240243,457.059,70.340371812,82.543151607,8.483081923,75.540948434,10.641686372
Meta,2010,mujeres,174.869343,0.0,22.361784,311.009,136.139657,152.50755900000001,19.955275,438.294,70.958990997,56.226457532,12.787709896,49.036381258,11.411534364
Meta,2010,total,440.243099,0.0,44.873657,632.506,192.262901,395.369442,48.195518,895.353,70.643198828,69.602991818,10.192926934,62.508409719,10.947478361
Meta,2011,hombres,276.45793199999997,0.0,23.642682,330.184,53.726068,252.81525,31.420353,466.275,70.813146748,83.728445977,8.551999965,76.567989306,11.365328761
Meta,2011,mujeres,182.269227,0.0,21.213407,320.348,138.07877299999998,161.05582,18.946531999999998,448.305,71.45760141,56.897257531,11.638501619,50.275269292,10.394805775
Meta,2011,total,458.727159,0.0,44.856089,650.532,191.80484099999998,413.87106900000003,50.366885,914.58,71.129042839,70.515694634,9.77838096,63.620401376,10.979704168
Meta,2012,hombres,281.747189,0.0,24.87305,338.752,57.004811000000004,256.874138,33.030595999999996,475.253,71.278245482,83.172110771,8.828144983,75.829556247,11.723487205
Meta,2012,mujeres,180.159955,0.0,24.442871999999998,329.491,149.33104500000002,155.717083,21.864161,458.027,71.937025547,54.678262926,13.567316849,47.259889747,12.13597169
Meta,2012,total,461.90714399999996,0.0,49.315922,668.243,206.335856,412.591222,54.894757,933.28,71.601555803,69.122631135,10.676587906,61.742692659,11.884370593
Meta,2013,hombres,279.318096,0.0,24.714989000000003,347.175,67.856904,254.603107,29.831722000000003,483.969,71.734966496,80.454553539,8.848330662,73.335668609,10.680196594
Meta,2013,mujeres,180.063038,0.0,23.419479,338.473,158.409962,156.64356,20.058784,467.494,72.401570929,53.198641619,13.006266555,46.279484486,11.139867383
Meta,2013,total,459.38113400000003,0.0,48.134466999999994,685.648,226.26686600000002,411.246667,49.890505,951.463,72.062497438,66.999558738,10.478111499,59.97927027,10.860373168
Meta,2014,hombres,284.55142700000005,0.0,25.417044999999998,355.399,70.847573,259.134382,25.370352999999998,492.451,72.16941381,80.065342617,8.932320379,72.913649702,8.915911363
Meta,2014,mujeres,188.858894,0.0,22.840899,347.329,158.470106,166.01799499999998,17.470485,476.76,72.851959057,54.374640323,12.094161362,47.798483583,9.250549196
Meta,2014,total,473.410321,0.0,48.257945,702.728,229.317679,425.152377,42.840838000000005,969.211,72.505161415,67.367505137,10.193682385,60.500275633,9.049409363
Meta,2015,hombres,298.30944300000004,0.0,26.614469,363.499,65.18955700000001,271.694974,28.018098000000002,500.774,72.587434651,82.066097329,8.921765507,74.744352565,9.392293472
Meta,2015,mujeres,206.896033,0.0,25.423227,356.074,149.177967,181.47280600000002,19.974591,485.875,73.285104193,58.104785137,12.287923941,50.964913333,9.654410021
Meta,2015,total,505.20547600000003,0.0,52.037696000000004,719.573,214.367524,453.16778000000005,47.99269,986.649,72.931001805,70.209065065,10.300303268,62.977318442,9.499637665
Meta,2016,hombres,300.51815600000003,0.0,28.099121,371.507,70.988844,272.41903499999995,26.312716,509.021,72.984611637,80.891653643,9.350224018,73.328102816,8.755782569
Meta,2016,mujeres,206.649853,0.0,26.414346000000002,364.826,158.176147,180.235507,18.768794999999997,495.016,73.699840005,56.643400648,12.782175131,49.403141977,9.082414013
Meta,2016,total,507.16800900000004,0.0,54.513467,736.333,229.16499100000001,452.654542,45.081511,1004.037,73.337237572,68.877533473,10.748601243,61.474162054,8.888871286
Meta,2017,hombres,312.549013,0.0,31.360461,379.405,66.855987,281.188552,30.316011999999997,517.243,73.351403499,82.378727903,10.033773686,74.11303278,9.699602709
Meta,2017,mujeres,221.703693,0.0,34.277123,373.456,151.752307,187.426569,23.145263,504.068,74.088416642,59.365411885,15.460781453,50.187055295,10.4397281
Meta,2017,total,534.252705,0.0,65.637584,752.861,218.60829500000003,468.615121,53.461275,1021.311,73.715156304,70.962993861,12.285868341,62.244573864,10.006739258
Meta,2018,hombres,314.42341700000003,0.0,30.566116,387.444,73.020583,283.85730099999995,29.632683,525.634,73.709843732,81.153254987,9.721322991,73.264084952,9.424451732
Meta,2018,mujeres,218.656765,0.0,31.679475,382.449,163.79223499999998,186.97729,21.669151999999997,513.494,74.479740756,57.172790424,14.48822088,48.889470264,9.910122025
Meta,2018,total,533.080182,0.0,62.245591,769.893,236.812818,470.834591,51.301835,1039.128,74.09029494,69.240814308,11.67659071,61.155847817,9.623662092
Meta,2019,hombres,318.446053,0.0,37.228358,392.964,74.517947,281.217695,25.409217,531.011,74.002986755,81.036953347,11.690632612,71.563220851,7.979127643
Meta,2019,mujeres,219.113582,0.0,34.154514000000006,389.707,170.593418,184.959067,20.027513,520.691,74.844197422,56.225210641,15.587584262,47.461058556,9.140242859
Meta,2019,total,537.559635,0.0,71.382872,782.671,245.11136499999998,466.176763,45.436731,1051.702,74.419464829,68.682707675,13.279061091,59.562288963,8.452407438
Meta,2020,hombres,299.843463,0.0,53.701052000000004,398.036,98.192537,246.14241099999998,0.0,535.807,74.287196696,75.330739679,17.909695605,61.839233505,0.0
Meta,2020,mujeres,189.550796,0.0,43.666058,396.467,206.916204,145.884739,0.0,527.234,75.197540371,47.80998077,23.036599387,36.796187033,0.0
Meta,2020,total,489.39425900000003,0.0,97.367109,794.503,305.10874099999995,392.02715,0.0,1063.041,74.738697755,61.59753449,19.895433436,49.342438017,0.0
Meta,2021,hombres,308.351,6.653,42.303,402.527,94.176,266.048,18.248,539.606,74.596519004,76.603736109,13.718999738,66.094469753,5.917968379
Meta,2021,mujeres,192.493,16.964,34.839,402.591,210.098,157.654,12.742,532.7,75.575499722,47.813546134,18.098669426,39.159930478,6.619665314
Meta,2021,total,500.844,23.617,77.141,805.118,304.274,423.703,30.991,1072.306,75.082856849,62.207508754,15.402269295,52.626140734,6.187656546
Meta,2022,hombres,312.945,3.871,30.19,406.594,93.649,282.755,18.811,542.979,74.882124012,76.967389745,9.64714286,69.542235701,6.010812934
Meta,2022,mujeres,205.397,10.492,28.052,408.2,202.803,177.345,13.076,537.646,75.923636855,50.317760174,13.657347783,43.44568867,6.366279983
Meta,2022,total,518.342,14.363,58.242,814.794,296.452,460.1,31.887,1080.625,75.400310484,63.616307004,11.236219059,56.468239391,6.151669633
Meta,2023,hombres,316.227,5.712,29.209,410.584,94.357,287.018,18.041,546.228,75.167169255,77.018808245,9.23666663,69.904837685,5.705222406
Meta,2023,mujeres,210.512,15.042,25.164,413.693,203.182,185.348,14.645,542.43,76.266583543,50.885915259,11.953717428,44.803156738,6.95690806
Meta,2023,total,526.738,20.754,54.373,824.277,297.539,472.366,32.687,1088.658,75.714958889,63.90307654,10.322538582,57.306656809,6.205459775
Meta,2024,hombres,320.684,5.947,26.382,414.789,94.106,294.301,20.961,549.393,75.499638919,77.312420394,8.226920617,70.951988941,6.536253936
Meta,2024,mujeres,221.474,11.967,25.079,419.193,197.719,196.395,16.086,547.039,76.629339459,52.8333989,11.323588163,46.850762396,7.263161999
Meta,2024,total,542.157,17.915,51.461,833.982,291.825,490.696,37.047,1096.432,76.063276776,65.008290037,9.491922758,58.837753361,6.833199036
Meta,2025,hombres,325.672,4.92,25.327,418.94,93.268,300.345,17.419,552.512,75.824517918,77.737166719,7.776946708,71.691588691,5.348525253
Meta,2025,mujeres,217.974,13.528,22.185,424.629,206.655,195.789,14.036,551.525,76.991797749,51.332830284,10.177745126,46.108305652,6.439065054
Meta,2025,total,543.646,18.448,47.512,843.569,299.923,496.134,31.454,1104.038,76.407636153,64.445954417,8.739543885,58.813671949,5.785775847
Meta,2026,hombres,330.66,3.893,24.272000000000002,423.091,92.43,306.38900000000007,13.877000000000002,555.6309999999999,76.14939691699999,78.161913044,7.326972799,72.43118844100002,4.1607965700000005
Meta,2026,mujeres,214.474,15.089,19.290999999999997,430.06500000000005,215.591,195.18299999999996,11.986,556.011,77.354256039,49.83226166800001,9.031902088999999,45.365848908,5.614968109
Meta,2026,total,545.1349999999999,18.981,43.563,853.156,308.021,501.572,25.861000000000004,1111.644,76.75199553,63.883618797,7.987165012,58.78959053700001,4.738352658
Narino,2007,hombres,431.556484,0.0,40.448078,535.608,104.051516,391.108406,43.730802000000004,759.788,70.49440107,80.573196043,9.372603486,73.021389862,10.133274243
Narino,2007,mujeres,250.230954,0.0,42.467271999999994,562.353,312.12204599999995,207.763682,24.613440999999998,778.101,72.272494188,44.497131539,16.971230423,36.945420814,9.836289315
Narino,2007,total,681.787438,0.0,82.91535,1097.961,416.173562,598.872088,68.344243,1537.889,71.39403429,62.095779175,12.161466352,54.544021884,10.024274256
Narino,2008,hombres,443.907386,0.0,33.603847,543.456,99.548614,410.303539,34.350276,765.078,71.032757444,81.682304772,7.57001304,75.498943649,7.738162659
Narino,2008,mujeres,257.515361,0.0,49.261669000000005,571.151,313.635639,208.253692,20.222815999999998,784.198,72.832498935,45.087089287,19.129604121,36.462107597,7.853052254
Narino,2008,total,701.4227480000001,0.0,82.865516,1114.607,413.18425199999996,618.557231,54.573091,1549.276,71.943733718,62.930050462,11.813919136,55.495545189,7.780342408
Narino,2009,hombres,460.30726500000003,0.0,41.4594,550.839,90.531735,418.847865,55.188542,769.584,71.576202208,83.564755709,9.006896639,76.038164536,11.989500597
Narino,2009,mujeres,332.575006,0.0,80.99506600000001,579.803,247.227994,251.57994,31.298209,789.876,73.404306499,57.360000915,24.353924451,43.390589627,9.410872153
Narino,2009,total,792.882271,0.0,122.454465,1130.642,337.759729,670.427806,86.486751,1559.46,72.502148179,70.126730725,15.444217861,59.296205653,10.907893148
Narino,2010,hombres,476.81622999999996,0.0,49.163744,557.939,81.12277,427.65248599999995,67.287582,773.714,72.111788077,85.460279788,10.310836976,76.64860966,14.111848139
Narino,2010,mujeres,370.638847,0.0,139.981049,588.396,217.757153,230.657798,39.062904,795.433,73.971786436,62.991394707,37.767506101,39.201115868,10.539344269
Narino,2010,total,847.4550770000001,0.0,189.144793,1146.335,298.879923,658.310284,106.350486,1569.147,73.054659634,73.927349095,22.319152761,57.427391118,12.549395155
Narino,2011,hombres,483.422112,0.0,42.490165999999995,564.798,81.375888,440.931945,77.99390799999999,777.594,72.634048102,85.592036761,8.789454464,78.068963665,16.133707205
Narino,2011,mujeres,386.397604,0.0,84.335897,596.66,210.262396,302.061708,45.147414,800.681,74.519065645,64.760098622,21.826195495,50.625432894,11.684185807
Narino,2011,total,869.819716,0.0,126.82606299999999,1161.458,291.638284,742.993653,123.141322,1578.275,73.590343888,74.890328899,14.58072984,63.970772366,14.157108633
Narino,2012,hombres,486.138791,0.0,38.972438000000004,571.361,85.222209,447.166353,89.03058100000001,781.21,73.137952663,85.084349631,8.016730804,78.263366365,18.313819515
Narino,2012,mujeres,379.70746399999996,0.0,70.452004,604.452,224.74453599999998,309.25546,50.758239,805.462,75.04413616,62.818464263,18.554284747,51.16294753,13.367722322
Narino,2012,total,865.846255,0.0,109.424442,1175.813,309.966745,756.421812,139.78882000000002,1586.672,74.10561225,73.638091644,12.637860548,64.331812312,16.144762353
Narino,2013,hombres,489.32356699999997,0.0,35.164442,577.406,88.08243300000001,454.159125,79.53355400000001,784.398,73.61135546,84.745147523,7.18633728,78.655075393,16.253775413
Narino,2013,mujeres,392.21128600000003,0.0,59.15028,611.6,219.388714,333.061006,52.49328,809.726,75.531723077,64.128725593,15.081228361,54.457326041,13.383928877
Narino,2013,total,881.534852,0.0,94.31472199999999,1189.006,307.47114799999997,787.220131,132.026833,1594.124,74.586795005,74.140488125,10.698921467,66.208255526,14.976927201
Narino,2014,hombres,485.59783799999997,0.0,34.065595,582.944,97.34616199999999,451.532243,74.590099,787.299,74.043533651,83.30094114,7.015186808,77.457224507,15.360467701
Narino,2014,mujeres,399.626392,0.0,58.445968,618.429,218.80260800000002,341.180424,50.464048000000005,813.936,75.980052486,64.619607416,14.625152206,55.168891476,12.627806727
Narino,2014,total,885.22423,0.0,92.51156399999999,1201.373,316.14877,792.712667,125.054148,1601.235,75.027900339,73.684378646,10.450636168,65.983892321,14.126832868
Narino,2015,hombres,500.603272,0.0,24.527670999999998,588.209,87.605728,476.075601,87.950478,790.249,74.433374797,85.106360456,4.899622513,80.936470059,17.568898034
Narino,2015,mujeres,407.661583,0.0,54.783491999999995,625.004,217.34241699999998,352.87809000000004,66.012743,818.216,76.386186533,65.225435779,13.438473145,56.460133108,16.19302534
Narino,2015,total,908.264854,0.0,79.311163,1213.213,304.948146,828.9536909999999,153.963222,1608.465,75.426757809,74.864418235,8.732162488,68.327135589,16.951357416
Narino,2016,hombres,504.41999,0.0,23.357319,593.102,88.68200999999999,481.06267099999997,78.968205,793.149,74.778131221,85.047764124,4.630530074,81.109601829,15.655248988
Narino,2016,mujeres,428.972137,0.0,40.77908,631.117,202.14486300000002,388.19305699999995,59.627576999999995,822.382,76.742560027,67.970302984,9.506230375,61.508889396,13.900104931
Narino,2016,total,933.392127,0.0,64.136399,1224.219,290.82687300000003,869.255728,138.59578299999998,1615.531,75.778118773,76.243885045,6.871324181,71.004920535,14.848612768
Narino,2017,hombres,511.723171,0.0,21.015715,597.223,85.49982899999999,490.707457,65.181016,795.68,75.058189222,85.683768255,4.106852286,82.16486246,12.737554053
Narino,2017,mujeres,436.060207,0.0,39.756262,636.297,200.236793,396.303945,48.717588000000006,826.025,77.031203656,68.530922949,9.117149796,62.282856047,11.172216011
Narino,2017,total,947.783378,0.0,60.771977,1233.52,285.73662199999995,887.011401,113.898604,1621.705,76.063155753,76.835671743,6.412011269,71.908959812,12.01736667
Narino,2018,hombres,501.21559,0.0,21.145823,600.961,99.74541,480.069767,52.192438,798.158,75.293488257,83.402348901,4.218907722,79.883680763,10.413171213
Narino,2018,mujeres,409.180301,0.0,30.008172,643.568,234.387699,379.17212800000004,46.189825,832.252,77.328501463,63.579963658,7.333728498,58.917181744,11.288379347
Narino,2018,total,910.39589,0.0,51.153996,1244.529,334.13311,859.241895,98.382262,1630.41,76.332272251,73.151842223,5.618873731,69.041532576,10.806536266
Narino,2019,hombres,496.36637199999996,0.0,20.719307,601.799,105.432628,475.647064,44.229427,796.834,75.523760281,82.480424832,4.174196442,79.037529873,8.910641362
Narino,2019,mujeres,419.261949,0.0,29.687056000000002,645.627,226.365051,389.574893,34.177913999999994,832.202,77.580563373,64.938726017,7.080789517,60.340551513,8.151923662
Narino,2019,total,915.6283199999999,0.0,50.406364,1247.426,331.79768,865.2219570000001,78.407341,1629.036,76.574489453,73.401413828,5.505111891,69.360583868,8.563228056
Narino,2020,hombres,486.662473,0.0,29.489482,602.509,115.84652700000001,457.172992,0.0,795.548,75.73509078,80.772647916,6.059534728,75.878201264,0.0
Narino,2020,mujeres,385.68737,0.0,40.433921000000005,647.398,261.71063,345.253448,0.0,832.024,77.810015096,59.575001741,10.483600093,53.329396803,0.0
Narino,2020,total,872.349843,0.0,69.92340300000001,1249.907,377.557157,802.42644,0.0,1627.572,76.795803811,69.793180053,8.015523083,64.198891595,0.0
Narino,2021,hombres,501.147,14.994,25.035,603.979,102.833,476.112,39.484,795.478,75.926560632,82.974096977,4.995451998,78.829165792,7.878714777
Narino,2021,mujeres,411.301,63.042,41.233,651.903,240.602,370.067,31.322,835.503,78.025159608,63.092312016,10.025080258,56.7672571,7.615272359
Narino,2021,total,912.447,78.036,66.268,1255.882,343.435,846.179,70.806,1630.982,77.00161022,72.653869473,7.262639713,67.377280696,7.759963772
Narino,2022,hombres,512.649,11.711,22.165,604.604,91.954,490.484,46.687,793.757,76.169919431,84.790952013,4.323693422,81.124851198,9.106908816
Narino,2022,mujeres,429.547,58.335,36.291,654.263,224.716,393.256,36.418,835.437,78.313845372,65.653610533,8.4486783,60.106748186,8.478306982
Narino,2022,total,942.197,70.046,58.456,1258.867,316.67,883.74,83.105,1629.194,77.269307195,74.844819127,6.204273726,70.201241679,8.820329286
Narino,2023,hombres,521.821,12.516,22.076,605.891,84.07,499.745,56.057,793.277,76.378220094,86.124546167,4.230612481,82.480950368,10.742645205
Narino,2023,mujeres,447.109,54.66,44.676,658.175,211.065,402.433,46.344,837.868,78.553479818,67.931713839,9.992242372,61.143812345,10.365268381
